vehicle_id,make,model,variant,year,body_type,drivetrain,battery_chemistry,usable_battery_kwh,ideal_consumption_wh_km,regen_efficiency,weight_kg,max_dc_charge_kw,temp_penalty_factor,charge_curve_hint,route_type,terrain_type,climate_type,distance_km,speed_kmh,grade_pct,temp_c,start_soc_pct,hvac_override_kw,base_consumption_kwh,speed_delta_kwh,slope_kwh,regen_kwh,hvac_kwh,temp_penalty_kwh,gross_consumption_kwh,net_consumption_kwh,estimated_wh_km,target_wh_km,target_energy_kwh,end_soc_pct,below_reserve
volkswagen_id4_pro,Volkswagen,ID.4,Pro,2024,SUV,RWD,NMC,77.0,165.0,0.68,2124.0,135.0,0.008,tapered_nmc,highway,hilly_down,hot,158.9,109.0,-5.26,35.8,80.75,2.4,26.2185,10.091,0.0,32.8957,3.4987,1.227,41.0353,18.3529,115.5,115.5,18.3529,56.92,0
tesla_model_3_rwd,Tesla,Model 3,RWD,2024,Sedan,RWD,LFP,57.5,139.0,0.72,1761.0,170.0,0.007,flat_lfp,city,rolling,mild,6.09,28.6,3.83,20.6,76.31,1.07,0.8465,-0.7259,1.1193,0.0,0.2278,0.0,1.6203,1.6203,266.06,260.734,1.5879,73.49,0
hyundai_ioniq5_lr_rwd,Hyundai,IONIQ 5,Long Range RWD,2024,SUV,RWD,NMC,74.0,159.0,0.72,2100.0,235.0,0.008,tapered_nmc,highway,flat,hot,74.01,108.7,-0.71,33.0,65.27,2.33,11.7676,4.453,0.0,2.165,1.5864,0.353,18.16,15.9949,216.12,211.841,15.6783,43.66,0
tesla_model_3_rwd,Tesla,Model 3,RWD,2024,Sedan,RWD,LFP,57.5,139.0,0.72,1761.0,170.0,0.007,flat_lfp,highway,rolling,mild,104.65,119.2,-2.14,18.9,56.77,1.47,14.5464,8.9074,0.0,7.7377,1.2906,0.112,24.8563,17.1186,163.58,167.495,17.5284,27.0,0
nissan_ariya_87kwh,Nissan,Ariya,87kWh RWD,2024,SUV,RWD,NMC,87.0,176.0,0.67,2175.0,130.0,0.008,tapered_nmc,highway,rolling,cold,96.26,107.3,0.7,1.5,53.94,2.1,16.9418,5.9019,3.9936,0.0,1.8839,2.5074,31.9334,31.9334,331.74,338.613,32.5949,17.23,0
byd_dolphin,BYD,Dolphin,Standard,2024,Hatchback,FWD,LFP,43.2,145.0,0.65,1490.0,60.0,0.007,flat_lfp,highway,hilly_down,cold,87.2,107.9,-5.37,2.6,21.76,2.4,12.644,4.5671,0.0,12.3582,1.9396,1.54,20.6907,8.8508,101.5,101.5,8.8508,1.27,1
tesla_model_y_rwd,Tesla,Model Y,RWD,2024,SUV,RWD,LFP,57.5,157.0,0.7,1979.0,250.0,0.007,flat_lfp,mixed,rolling,mild,12.45,80.3,-0.03,22.7,42.9,1.86,1.9546,-0.3445,0.0,0.0141,0.2884,0.0,1.8986,1.8845,151.36,152.332,1.8965,39.62,0
kia_ev9_lr_awd,Kia,EV9,Long Range AWD,2024,SUV,AWD,NMC,96.0,205.0,0.7,2640.0,235.0,0.009,tapered_nmc,city,flat,mild,15.6,55.7,0.36,11.9,27.77,2.04,3.198,-1.7834,0.404,0.0,0.5713,0.2331,2.7639,2.7639,177.17,172.274,2.6875,24.89,0
nissan_ariya_87kwh,Nissan,Ariya,87kWh RWD,2024,SUV,RWD,NMC,87.0,176.0,0.67,2175.0,130.0,0.008,tapered_nmc,city,rolling,cold,18.37,38.1,-0.68,-6.4,82.92,2.85,3.2331,-2.4833,0.0,0.496,1.3741,0.6828,2.8068,2.3108,125.79,124.778,2.2922,80.26,0
polestar_2_lr_rwd,Polestar,2,Long Range Single Motor,2024,Fastback,RWD,NMC,79.0,157.0,0.7,2060.0,205.0,0.008,tapered_nmc,highway,hilly_up,mild,153.7,114.1,5.94,20.5,47.1,1.18,24.1309,11.989,51.25,0.0,1.5895,0.0,98.0036,98.0036,637.63,655.339,100.7256,0.0,1
byd_seal_lr,BYD,Seal,Long Range RWD,2024,Sedan,RWD,LFP,80.0,153.0,0.68,2150.0,150.0,0.007,flat_lfp,highway,flat,mild,131.16,109.9,0.69,17.8,27.22,1.38,20.0675,8.1148,5.3022,0.0,1.647,0.309,36.3762,36.3762,277.34,273.42,35.8618,0.0,1
tesla_model_3_lr_awd,Tesla,Model 3,Long Range AWD,2024,Sedan,AWD,NMC,75.0,134.0,0.74,1844.0,250.0,0.008,tapered_nmc,mixed,rolling,mild,39.23,91.1,3.52,11.5,38.71,1.02,5.2568,0.1097,6.9389,0.0,0.4392,0.3575,14.4697,14.4697,368.84,377.343,14.8032,19.42,0
bmw_i4_edrive40,BMW,i4,eDrive40,2024,Sedan,RWD,NMC,80.7,157.0,0.71,2050.0,205.0,0.008,tapered_nmc,mixed,rolling,mild,41.77,73.2,1.61,19.1,29.33,1.13,6.5579,-1.9424,3.7567,0.0,0.6448,0.0472,9.7272,9.7272,232.88,226.414,9.4573,17.28,0
nissan_leaf_40,Nissan,Leaf,40kWh,2024,Hatchback,FWD,NMC,36.0,153.0,0.65,1543.0,50.0,0.009,tapered_nmc,city,flat,mild,9.0,39.8,0.9,19.8,63.22,1.31,1.377,-1.033,0.3406,0.0,0.2962,0.0025,1.0684,1.0684,118.71,120.324,1.0829,60.25,0
volkswagen_id3_pro,Volkswagen,ID.3,Pro,2024,Hatchback,RWD,NMC,58.0,149.0,0.67,1809.0,135.0,0.008,tapered_nmc,highway,hilly_up,mild,170.86,104.0,5.3,13.0,55.58,1.17,25.4581,7.0934,44.6397,0.0,1.9222,1.4257,88.4166,88.4166,517.48,513.217,87.6882,0.0,1
renault_megane_ev60,Renault,Megane E-Tech,EV60,2024,Hatchback,FWD,NMC,55.0,149.0,0.68,1624.0,130.0,0.008,tapered_nmc,mixed,hilly_down,mild,13.03,63.8,-1.67,23.3,85.94,1.06,1.9415,-0.8598,0.0,0.6548,0.2165,0.0,1.2982,1.359,104.3,104.3,1.359,83.47,0
audi_q4_etron_40,Audi,Q4 e-tron,40,2024,SUV,RWD,NMC,76.6,166.0,0.68,2135.0,135.0,0.008,tapered_nmc,mixed,flat,hot,22.18,56.3,0.13,26.0,81.21,1.45,3.6819,-2.0234,0.1678,0.0,0.5712,0.0,2.4271,2.5773,116.2,116.2,2.5773,77.85,0
byd_han,BYD,Han,EV AWD,2024,Sedan,AWD,LFP,82.0,161.0,0.68,2320.0,120.0,0.007,flat_lfp,mixed,flat,hot,10.14,92.9,-0.71,26.9,40.05,1.42,1.6325,0.0904,0.0,0.3095,0.155,0.0,1.9343,1.6248,160.24,161.788,1.6405,38.07,0
tesla_model_y_rwd,Tesla,Model Y,RWD,2024,SUV,RWD,LFP,57.5,157.0,0.7,1979.0,250.0,0.007,flat_lfp,city,rolling,hot,12.6,25.6,-1.88,26.9,53.68,1.38,1.9782,-1.7448,0.0,0.8942,0.6792,0.0,0.9126,1.3847,109.9,109.9,1.3847,51.27,0
nissan_ariya_87kwh,Nissan,Ariya,87kWh RWD,2024,SUV,RWD,NMC,87.0,176.0,0.67,2175.0,130.0,0.008,tapered_nmc,highway,rolling,cold,105.58,137.3,-3.65,4.1,89.36,2.43,18.5821,19.5177,0.0,15.3029,1.8686,2.3636,42.332,27.029,256.01,255.366,26.9615,58.29,0
tesla_model_y_rwd,Tesla,Model Y,RWD,2024,SUV,RWD,LFP,57.5,157.0,0.7,1979.0,250.0,0.007,flat_lfp,city,rolling,mild,14.35,44.6,3.28,11.0,26.46,1.73,2.2529,-1.57,2.5383,0.0,0.5566,0.1419,4.2659,4.2659,297.28,289.533,4.1548,19.04,0
hyundai_ioniq6_lr_rwd,Hyundai,IONIQ 6,Long Range RWD,2024,Sedan,RWD,NMC,74.0,130.0,0.75,1985.0,235.0,0.008,tapered_nmc,highway,rolling,mild,87.14,119.9,-1.64,17.1,54.42,1.56,11.3282,7.1195,0.0,5.7976,1.1338,0.2628,19.8442,14.0466,161.2,157.471,13.722,35.44,0
audi_q4_etron_40,Audi,Q4 e-tron,40,2024,SUV,RWD,NMC,76.6,166.0,0.68,2135.0,135.0,0.008,tapered_nmc,highway,hilly_up,mild,62.25,112.6,2.76,14.7,56.28,1.59,10.3335,4.7899,9.9957,0.0,0.879,0.4381,28.2002,28.2002,453.02,442.014,27.5154,19.47,0
volkswagen_id3_pro,Volkswagen,ID.3,Pro,2024,Hatchback,RWD,NMC,58.0,149.0,0.67,1809.0,135.0,0.008,tapered_nmc,mixed,flat,hot,44.34,73.7,-0.82,26.3,54.55,1.52,6.6067,-1.9027,0.0,1.2009,0.9145,0.0,5.6184,4.6247,104.3,104.3,4.6247,46.58,0
byd_seal_lr,BYD,Seal,Long Range RWD,2024,Sedan,RWD,LFP,80.0,153.0,0.68,2150.0,150.0,0.007,flat_lfp,mixed,rolling,mild,26.48,56.1,-1.17,19.3,80.02,1.71,4.0514,-2.2375,0.0,1.2343,0.8071,0.0199,2.641,2.836,107.1,108.521,2.8736,76.47,0
hyundai_ioniq5_lr_rwd,Hyundai,IONIQ 5,Long Range RWD,2024,SUV,RWD,NMC,74.0,159.0,0.72,2100.0,235.0,0.008,tapered_nmc,highway,rolling,mild,61.91,122.8,-2.21,11.5,87.63,1.56,9.8437,6.8512,0.0,5.6373,0.7865,0.6694,18.1507,12.5134,202.12,205.305,12.7104,70.72,0
bmw_ix3,BMW,iX3,Impressive,2024,SUV,RWD,NMC,74.0,169.0,0.7,2185.0,150.0,0.008,tapered_nmc,city,rolling,mild,15.81,49.9,1.4,17.8,68.72,1.76,2.6719,-1.6915,1.3179,0.0,0.5576,0.047,3.1354,3.1354,198.32,200.622,3.1718,64.48,0
tesla_model_y_rwd,Tesla,Model Y,RWD,2024,SUV,RWD,LFP,57.5,157.0,0.7,1979.0,250.0,0.007,flat_lfp,city,hilly_up,mild,8.12,25.2,6.28,17.9,52.06,1.4,1.2748,-1.1284,2.75,0.0,0.4511,0.0187,3.7412,3.7412,460.74,464.421,3.7711,45.55,0
tesla_model_y_rwd,Tesla,Model Y,RWD,2024,SUV,RWD,LFP,57.5,157.0,0.7,1979.0,250.0,0.007,flat_lfp,city,rolling,mild,10.17,31.3,-1.51,14.5,95.31,1.72,1.5967,-1.3316,0.0,0.5797,0.5589,0.0615,0.8854,1.1177,109.9,112.428,1.1434,93.37,0
byd_seal_lr,BYD,Seal,Long Range RWD,2024,Sedan,RWD,LFP,80.0,153.0,0.68,2150.0,150.0,0.007,flat_lfp,city,rolling,mild,6.9,51.5,-0.11,16.2,41.85,1.63,1.0557,-0.647,0.0,0.0302,0.2184,0.0281,0.6552,0.739,107.1,107.1,0.739,40.93,0
volkswagen_id3_pro,Volkswagen,ID.3,Pro,2024,Hatchback,RWD,NMC,58.0,149.0,0.67,1809.0,135.0,0.008,tapered_nmc,city,rolling,mild,11.48,37.3,-2.24,23.8,24.38,1.14,1.7105,-1.3279,0.0,0.8493,0.3509,0.0,0.7335,1.1974,104.3,107.087,1.2294,22.32,0
volvo_ex40_twin,Volvo,EX40,Twin Motor AWD,2024,SUV,AWD,NMC,79.0,195.0,0.68,2270.0,150.0,0.009,tapered_nmc,city,flat,mild,2.14,54.9,-0.65,15.3,76.29,1.75,0.4173,-0.2372,0.0,0.0585,0.0682,0.0177,0.2739,0.2921,136.5,139.23,0.298,75.92,0
kia_ev9_lr_awd,Kia,EV9,Long Range AWD,2024,SUV,AWD,NMC,96.0,205.0,0.7,2640.0,235.0,0.009,tapered_nmc,city,hilly_down,cold,2.34,61.8,-2.26,0.4,65.87,2.95,0.4797,-0.2265,0.0,0.2663,0.1117,0.0846,0.463,0.3358,143.5,143.5,0.3358,65.52,0
tesla_model_3_lr_awd,Tesla,Model 3,Long Range AWD,2024,Sedan,AWD,NMC,75.0,134.0,0.74,1844.0,250.0,0.008,tapered_nmc,mixed,hilly_down,cold,57.38,73.0,-3.21,-3.5,54.94,1.63,7.6889,-2.3025,0.0,6.849,1.2812,1.4455,8.3566,5.3822,93.8,93.8,5.3822,47.76,0
volkswagen_id4_pro,Volkswagen,ID.4,Pro,2024,SUV,RWD,NMC,77.0,165.0,0.68,2124.0,135.0,0.008,tapered_nmc,mixed,rolling,mild,26.98,66.7,-2.65,17.1,29.12,1.66,4.4517,-1.7767,0.0,2.814,0.6715,0.1033,3.4498,3.1162,115.5,118.313,3.1921,25.07,0
kia_ev9_lr_awd,Kia,EV9,Long Range AWD,2024,SUV,AWD,NMC,96.0,205.0,0.7,2640.0,235.0,0.009,tapered_nmc,mixed,hilly_down,mild,17.38,55.1,-5.59,12.4,32.23,2.13,3.5629,-2.0157,0.0,4.8925,0.6719,0.2437,2.5367,2.494,143.5,143.5,2.494,29.63,0
volvo_ex40_twin,Volvo,EX40,Twin Motor AWD,2024,SUV,AWD,NMC,79.0,195.0,0.68,2270.0,150.0,0.009,tapered_nmc,highway,rolling,mild,116.92,124.1,3.06,19.0,98.92,1.63,22.7994,16.5668,22.1311,0.0,1.5357,0.2052,69.1579,69.1579,591.5,608.215,71.1125,11.38,0
kia_ev6_lr_rwd,Kia,EV6,Long Range RWD,2024,Crossover,RWD,NMC,74.0,148.0,0.73,2015.0,235.0,0.008,tapered_nmc,city,flat,mild,7.45,36.0,-0.89,17.1,44.83,1.42,1.1026,-0.8704,0.0,0.2658,0.2939,0.0256,0.5517,0.7718,103.6,103.6,0.7718,43.79,0
hyundai_ioniq5_lr_rwd,Hyundai,IONIQ 5,Long Range RWD,2024,SUV,RWD,NMC,74.0,159.0,0.72,2100.0,235.0,0.008,tapered_nmc,city,hilly_down,hot,13.07,45.3,-4.46,33.3,83.35,2.42,2.0781,-1.4312,0.0,2.4018,0.6982,0.0661,1.4112,1.4547,111.3,111.3,1.4547,81.38,0
bmw_ix3,BMW,iX3,Impressive,2024,SUV,RWD,NMC,74.0,169.0,0.7,2185.0,150.0,0.008,tapered_nmc,highway,flat,mild,52.63,93.1,-0.79,22.6,47.48,1.8,8.8945,0.5271,0.0,1.7329,1.0176,0.0,10.4391,8.7062,165.42,165.465,8.7084,35.71,0
byd_atto3_lr,BYD,Atto 3,Extended Range,2024,SUV,FWD,LFP,58.0,157.0,0.65,1750.0,88.0,0.007,flat_lfp,city,hilly_up,hot,11.43,49.4,3.5,38.8,50.99,2.22,1.7945,-1.1473,1.9077,0.0,0.5137,0.1163,3.5216,3.5216,308.1,311.407,3.5594,44.92,0
tesla_model_y_lr_awd,Tesla,Model Y,Long Range AWD,2024,SUV,AWD,NMC,75.0,179.0,0.72,2232.0,250.0,0.008,tapered_nmc,highway,rolling,cold,44.18,123.9,-1.73,3.0,72.53,2.89,7.9082,5.709,0.0,3.3471,1.0305,1.0755,16.1949,12.8478,290.81,297.323,13.1357,55.4,0
kia_ev6_lr_rwd,Kia,EV6,Long Range RWD,2024,Crossover,RWD,NMC,74.0,148.0,0.73,2015.0,235.0,0.008,tapered_nmc,city,rolling,hot,7.58,51.2,1.3,26.9,76.71,1.16,1.1218,-0.6918,0.5411,0.0,0.1717,0.0,1.2237,1.2237,161.43,162.001,1.228,75.06,0
audi_q4_etron_40,Audi,Q4 e-tron,40,2024,SUV,RWD,NMC,76.6,166.0,0.68,2135.0,135.0,0.008,tapered_nmc,highway,hilly_up,mild,154.34,126.9,5.27,17.4,71.68,1.6,25.6204,20.3268,47.321,0.0,1.946,0.5329,104.0978,104.0978,674.47,668.878,103.2347,0.0,1
kia_ev9_lr_awd,Kia,EV9,Long Range AWD,2024,SUV,AWD,NMC,96.0,205.0,0.7,2640.0,235.0,0.009,tapered_nmc,mixed,hilly_down,mild,48.31,59.6,-1.5,12.2,43.66,2.15,9.9036,-4.9888,0.0,3.6492,1.7427,0.6952,7.5732,6.9325,143.5,143.566,6.9357,36.44,0
bmw_i4_edrive40,BMW,i4,eDrive40,2024,Sedan,RWD,NMC,80.7,157.0,0.71,2050.0,205.0,0.008,tapered_nmc,highway,hilly_down,cold,80.51,128.3,-6.28,-3.2,32.98,2.6,12.6401,10.4552,0.0,20.0534,1.6315,2.346,27.0728,8.848,109.9,111.688,8.992,22.02,0
byd_atto3_lr,BYD,Atto 3,Extended Range,2024,SUV,FWD,LFP,58.0,157.0,0.65,1750.0,88.0,0.007,flat_lfp,highway,flat,mild,137.94,138.5,0.22,20.5,82.7,1.36,21.6566,23.4087,1.4472,0.0,1.3545,0.0,48.1223,48.1223,348.86,343.4,47.3686,0.0,1
nissan_leaf_40,Nissan,Leaf,40kWh,2024,Hatchback,FWD,NMC,36.0,153.0,0.65,1543.0,50.0,0.009,tapered_nmc,highway,flat,mild,115.56,112.0,0.54,20.9,60.23,1.19,17.6807,7.9616,2.6238,0.0,1.2278,0.0,30.1499,30.1499,260.9,255.61,29.5383,0.0,1
byd_dolphin,BYD,Dolphin,Standard,2024,Hatchback,FWD,LFP,43.2,145.0,0.65,1490.0,60.0,0.007,flat_lfp,highway,flat,mild,126.18,133.7,0.11,11.4,87.67,1.5,18.2961,17.5605,0.5636,0.0,1.4156,1.1014,39.0367,39.0367,309.37,305.38,38.5329,0.0,1
volvo_ex40_twin,Volvo,EX40,Twin Motor AWD,2024,SUV,AWD,NMC,79.0,195.0,0.68,2270.0,150.0,0.009,tapered_nmc,city,rolling,mild,16.96,28.7,3.28,21.4,90.77,2.05,3.3072,-2.8333,3.4411,0.0,1.2114,0.0,5.9056,5.9056,348.21,346.432,5.8755,83.29,0
volkswagen_id4_pro,Volkswagen,ID.4,Pro,2024,SUV,RWD,NMC,77.0,165.0,0.68,2124.0,135.0,0.008,tapered_nmc,mixed,flat,hot,28.75,51.4,0.86,37.6,72.0,2.33,4.7438,-2.9133,1.4311,0.0,1.3033,0.2732,5.0905,5.0905,177.06,173.21,4.9798,65.39,0
hyundai_ioniq5_lr_rwd,Hyundai,IONIQ 5,Long Range RWD,2024,SUV,RWD,NMC,74.0,159.0,0.72,2100.0,235.0,0.008,tapered_nmc,highway,rolling,hot,143.83,113.5,0.92,38.6,21.52,1.87,22.869,11.0566,7.5722,0.0,2.3697,1.4545,46.4535,46.4535,322.97,316.178,45.4759,0.0,1
ford_mustang_mache_er,Ford,Mustang Mach-E,Extended Range RWD,2024,SUV,RWD,NMC,88.0,181.0,0.67,2097.0,150.0,0.008,tapered_nmc,highway,rolling,hot,65.65,96.1,-2.09,34.6,69.82,1.75,11.8827,1.4014,0.0,5.2532,1.1955,0.4706,14.9501,9.6969,147.71,150.694,9.8931,58.8,0
nissan_leaf_40,Nissan,Leaf,40kWh,2024,Hatchback,FWD,NMC,36.0,153.0,0.65,1543.0,50.0,0.009,tapered_nmc,mixed,flat,mild,22.1,57.2,-0.14,18.6,39.25,1.19,3.3813,-1.8166,0.0,0.0846,0.4598,0.0426,2.0671,2.3669,107.1,108.156,2.3903,32.68,0
tesla_model_3_rwd,Tesla,Model 3,RWD,2024,Sedan,RWD,LFP,57.5,139.0,0.72,1761.0,170.0,0.007,flat_lfp,mixed,rolling,hot,37.2,89.3,0.06,25.3,89.87,1.03,5.1708,-0.0682,0.1071,0.0,0.4291,0.0,5.6534,5.6534,151.97,150.939,5.6149,80.04,0
kia_ev9_lr_awd,Kia,EV9,Long Range AWD,2024,SUV,AWD,NMC,96.0,205.0,0.7,2640.0,235.0,0.009,tapered_nmc,mixed,flat,hot,27.24,86.6,0.26,36.6,78.81,2.27,5.5842,-0.3539,0.5095,0.0,0.714,0.2881,7.0227,7.0227,257.81,250.762,6.8307,71.49,0
bmw_i4_edrive40,BMW,i4,eDrive40,2024,Sedan,RWD,NMC,80.7,157.0,0.71,2050.0,205.0,0.008,tapered_nmc,mixed,rolling,hot,44.23,99.0,-0.17,27.7,30.79,1.6,6.9441,1.2214,0.0,0.2982,0.7148,0.0,8.8804,8.5821,194.03,199.194,8.8104,20.16,0
tesla_model_y_lr_awd,Tesla,Model Y,Long Range AWD,2024,SUV,AWD,NMC,75.0,179.0,0.72,2232.0,250.0,0.008,tapered_nmc,mixed,flat,cold,12.1,96.7,0.03,7.8,63.44,1.48,2.1659,0.2812,0.0221,0.0,0.1852,0.2114,2.9548,2.9548,244.2,247.911,2.9997,59.5,0
byd_dolphin,BYD,Dolphin,Standard,2024,Hatchback,FWD,LFP,43.2,145.0,0.65,1490.0,60.0,0.007,flat_lfp,mixed,hilly_down,cold,42.79,63.7,-2.6,-2.1,52.0,1.93,6.2046,-2.7568,0.0,2.9362,1.2965,0.9598,5.7041,4.3432,101.5,104.28,4.4621,41.95,0
kia_ev6_lr_rwd,Kia,EV6,Long Range RWD,2024,Crossover,RWD,NMC,74.0,148.0,0.73,2015.0,235.0,0.008,tapered_nmc,highway,rolling,mild,168.65,116.0,2.41,20.2,26.31,1.52,24.9602,13.4648,22.3175,0.0,2.2099,0.0,66.2872,66.2872,393.05,400.652,67.5699,0.0,1
bmw_i4_edrive40,BMW,i4,eDrive40,2024,Sedan,RWD,NMC,80.7,157.0,0.71,2050.0,205.0,0.008,tapered_nmc,mixed,flat,mild,24.78,72.3,0.44,12.3,55.51,1.41,3.8905,-1.2093,0.6091,0.0,0.4833,0.2397,4.1206,4.1206,166.29,168.553,4.1767,50.4,0
kia_ev9_lr_awd,Kia,EV9,Long Range AWD,2024,SUV,AWD,NMC,96.0,205.0,0.7,2640.0,235.0,0.009,tapered_nmc,highway,rolling,mild,148.72,92.9,1.37,15.7,61.05,2.12,30.4876,1.6888,14.6575,0.0,3.3938,1.1799,55.2058,55.2058,371.21,363.637,54.0801,3.54,1
tesla_model_y_rwd,Tesla,Model Y,RWD,2024,SUV,RWD,LFP,57.5,157.0,0.7,1979.0,250.0,0.007,flat_lfp,city,rolling,hot,2.63,27.7,2.23,30.5,50.63,2.15,0.4129,-0.3572,0.3163,0.0,0.2041,0.0062,0.6254,0.6254,237.81,239.31,0.6294,49.54,0
renault_megane_ev60,Renault,Megane E-Tech,EV60,2024,Hatchback,FWD,NMC,55.0,149.0,0.68,1624.0,130.0,0.008,tapered_nmc,mixed,rolling,mild,13.84,56.9,-1.06,14.4,42.3,1.67,2.0622,-1.1164,0.0,0.4415,0.4062,0.0924,1.4444,1.4435,104.3,104.3,1.4435,39.68,0
byd_atto3_lr,BYD,Atto 3,Extended Range,2024,SUV,FWD,LFP,58.0,157.0,0.65,1750.0,88.0,0.007,flat_lfp,mixed,rolling,mild,23.09,63.0,-0.43,23.9,42.85,1.84,3.6251,-1.6482,0.0,0.3078,0.6744,0.0,2.6513,2.5376,109.9,109.9,2.5376,38.47,0
tesla_model_3_lr_awd,Tesla,Model 3,Long Range AWD,2024,Sedan,AWD,NMC,75.0,134.0,0.74,1844.0,250.0,0.008,tapered_nmc,city,flat,cold,14.84,64.9,0.62,7.4,98.93,1.47,1.9886,-0.8479,0.4623,0.0,0.3361,0.2004,2.2687,2.2687,152.87,154.792,2.2971,95.91,0
bmw_i4_edrive40,BMW,i4,eDrive40,2024,Sedan,RWD,NMC,80.7,157.0,0.71,2050.0,205.0,0.008,tapered_nmc,mixed,hilly_down,hot,45.59,96.4,-3.49,36.9,60.7,1.6,7.1576,0.8867,0.0,6.3106,0.7567,0.3822,9.1832,5.0103,109.9,109.9,5.0103,54.49,0
byd_seal_lr,BYD,Seal,Long Range RWD,2024,Sedan,RWD,LFP,80.0,153.0,0.68,2150.0,150.0,0.007,flat_lfp,city,rolling,mild,12.3,43.7,3.86,11.8,90.74,1.15,1.8819,-1.3308,2.7816,0.0,0.3237,0.108,4.2553,4.2553,345.96,343.846,4.2293,85.42,0
chevrolet_equinox_ev,Chevrolet,Equinox EV,LT RWD,2024,SUV,RWD,NMC,78.0,175.0,0.68,2056.0,150.0,0.008,tapered_nmc,highway,rolling,hot,153.5,93.7,3.78,34.6,56.0,2.24,26.8625,1.9043,32.508,0.0,3.6696,1.0638,71.7448,71.7448,467.39,463.03,71.0751,0.0,1
volvo_ex40_twin,Volvo,EX40,Twin Motor AWD,2024,SUV,AWD,NMC,79.0,195.0,0.68,2270.0,150.0,0.009,tapered_nmc,mixed,rolling,hot,16.45,75.1,2.95,37.5,61.45,2.04,3.2077,-0.8496,3.0018,0.0,0.4468,0.1828,6.715,6.715,408.2,399.921,6.5787,52.95,0
chevrolet_equinox_ev,Chevrolet,Equinox EV,LT RWD,2024,SUV,RWD,NMC,78.0,175.0,0.68,2056.0,150.0,0.008,tapered_nmc,city,hilly_down,mild,7.11,28.2,-5.92,23.4,41.96,1.74,1.2443,-1.0712,0.0,1.6036,0.4387,0.0,0.6117,0.871,122.5,123.341,0.877,40.84,0
tesla_model_3_rwd,Tesla,Model 3,RWD,2024,Sedan,RWD,LFP,57.5,139.0,0.72,1761.0,170.0,0.007,flat_lfp,mixed,flat,hot,17.71,82.9,0.44,34.1,87.4,1.85,2.4617,-0.321,0.3739,0.0,0.3952,0.0901,3.051,3.051,172.27,175.632,3.1104,82.09,0
tesla_model_y_rwd,Tesla,Model Y,RWD,2024,SUV,RWD,LFP,57.5,157.0,0.7,1979.0,250.0,0.007,flat_lfp,city,hilly_down,hot,6.76,33.4,-3.85,34.3,22.42,2.41,1.0613,-0.8645,0.0,0.9825,0.4878,0.0401,0.7247,0.7429,109.9,110.201,0.745,21.13,0
audi_q4_etron_40,Audi,Q4 e-tron,40,2024,SUV,RWD,NMC,76.6,166.0,0.68,2135.0,135.0,0.008,tapered_nmc,highway,rolling,hot,132.75,104.9,-3.42,25.9,55.17,1.64,22.0365,6.5558,0.0,17.9611,2.0754,0.0,30.6677,15.4255,116.2,116.2,15.4255,35.03,0
mercedes_eqa250,Mercedes-Benz,EQA,250,2024,SUV,FWD,NMC,66.5,166.0,0.67,2040.0,100.0,0.008,tapered_nmc,city,hilly_down,mild,19.78,38.8,-4.81,20.6,61.2,1.27,3.2835,-2.498,0.0,3.5436,0.6474,0.0,1.4329,2.2984,116.2,116.2,2.2984,57.74,0
tesla_model_3_lr_awd,Tesla,Model 3,Long Range AWD,2024,Sedan,AWD,NMC,75.0,134.0,0.74,1844.0,250.0,0.008,tapered_nmc,mixed,flat,cold,24.51,69.2,0.23,-5.5,89.22,1.69,3.2843,-1.1834,0.2833,0.0,0.5986,0.67,3.8022,3.8022,155.13,153.524,3.7629,84.15,0
bmw_ix3,BMW,iX3,Impressive,2024,SUV,RWD,NMC,74.0,169.0,0.7,2185.0,150.0,0.008,tapered_nmc,highway,flat,cold,179.4,113.3,0.76,-1.0,27.2,2.27,30.3186,14.5237,8.1181,0.0,3.5943,5.0935,63.0808,63.0808,351.62,350.718,62.9188,0.0,1
byd_han,BYD,Han,EV AWD,2024,Sedan,AWD,LFP,82.0,161.0,0.68,2320.0,120.0,0.007,flat_lfp,city,rolling,cold,10.91,60.3,1.23,-1.5,62.94,2.82,1.7565,-0.8674,0.8484,0.0,0.5102,0.2644,2.7417,2.7417,251.3,250.259,2.7303,59.6,0
hyundai_ioniq6_lr_rwd,Hyundai,IONIQ 6,Long Range RWD,2024,Sedan,RWD,NMC,74.0,130.0,0.75,1985.0,235.0,0.008,tapered_nmc,highway,hilly_up,mild,90.09,118.5,2.57,17.7,25.88,1.35,11.7117,6.9834,12.5238,0.0,1.0263,0.2155,34.3322,34.3322,381.09,387.136,34.8771,0.0,1
hyundai_ioniq6_lr_rwd,Hyundai,IONIQ 6,Long Range RWD,2024,Sedan,RWD,NMC,74.0,130.0,0.75,1985.0,235.0,0.008,tapered_nmc,highway,rolling,mild,49.3,94.8,-1.01,23.8,64.63,1.26,6.409,0.5919,0.0,2.02,0.6553,0.0,7.6561,5.6361,114.32,111.88,5.5157,57.01,0
mercedes_eqa250,Mercedes-Benz,EQA,250,2024,SUV,FWD,NMC,66.5,166.0,0.67,2040.0,100.0,0.008,tapered_nmc,mixed,rolling,cold,16.85,66.7,-0.21,-1.8,68.5,2.32,2.7971,-1.1163,0.0,0.1318,0.5861,0.4878,2.7547,2.6229,155.66,154.053,2.5958,64.56,0
